task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,true_concentration_m,initial_volume_ml,initial_ph,target_ph,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,suite,method,training_seed
920001,286,monoprotic,medium,base,single,1,0.1148802192798018,15.324047425944817,5.37,6.235,1,0,0,1,0,6,4,0.09377223036086679,4.65,1.69,2.96,6.1412277696391335,6.14,measured_success,wide_concentration,teacher,0
920001,287,monoprotic,far,base,single,1,0.18470274137457546,12.956492815764996,8.597,11.918,1,0,0,1,0,3,1,0.05306482845769622,8.450000000000001,0.3,8.15,11.971064828457695,11.97,measured_success,wide_concentration,teacher,0
920001,288,diprotic,near,acid,separated,2,0.049983127773758344,14.091436807227348,3.337,2.92,1,0,0,1,0,1,1,0.058975215393259006,2.49,2.49,0.0,2.861024784606741,2.86,measured_success,wide_concentration,teacher,0
920001,289,monoprotic,far,acid,single,1,0.059709162691571165,8.351741340618428,8.126,4.13,1,1,0,1,0,14,9,0.03367052907986956,20.699999999999996,12.040000000000001,8.659999999999997,4.09632947092013,4.1,measured_success,wide_concentration,teacher,0
920001,290,triprotic,medium,base,separated,3,0.10735859944934692,12.36039778686986,3.244,5.034,1,0,0,1,0,13,0,0.084183829936479,19.669999999999998,0.0,19.669999999999998,4.949816170063521,4.95,measured_success,wide_concentration,teacher,0
920001,291,monoprotic,near,base,single,1,0.07885041422253165,11.733708113916347,2.707,3.217,1,0,0,1,0,2,0,0.07418397688601308,1.6800000000000002,0.0,1.6800000000000002,3.142816023113987,3.14,measured_success,wide_concentration,teacher,0
920001,292,monoprotic,medium,base,single,1,0.1418404899606582,12.753302922458932,6.36,7.489,1,1,0,1,0,5,1,0.02976698415751411,9.799999999999999,0.28,9.52,7.518766984157514,7.52,measured_success,wide_concentration,teacher,0
920001,293,monoprotic,near,acid,single,1,0.13436762838496652,12.542530867732644,2.055,1.81,1,0,0,1,0,1,0,0.0511485922110837,1.9,1.9,0.0,1.8611485922110838,1.86,measured_success,wide_concentration,teacher,0
920001,294,triprotic,near,base,separated,3,0.01589808341494794,14.679940007960598,2.694,3.286,1,0,0,1,0,6,4,0.07155392389013615,4.0,1.7,2.3000000000000003,3.214446076109864,3.21,measured_success,wide_concentration,teacher,0
920001,295,monoprotic,medium,base,single,1,0.1435002979427282,15.192756996793428,7.129,8.633,1,0,0,1,0,4,1,0.07820710925925312,9.7,0.0,9.7,8.711207109259252,8.71,measured_success,wide_concentration,teacher,0
920001,296,diprotic,medium,base,separated,2,0.0463579139607222,10.851976527513727,3.367,5.325,1,1,0,1,0,16,9,0.009998688157327074,13.7,6.2,7.5,5.334998688157327,5.33,measured_success,wide_concentration,teacher,0
920001,297,diprotic,medium,base,separated,2,0.024104462466665085,11.994363642704826,4.333,5.985,1,1,0,1,0,6,3,0.024558808664372656,10.73,4.210000000000001,6.5200000000000005,6.009558808664373,6.01,measured_success,wide_concentration,teacher,0
920001,298,monoprotic,near,base,single,1,0.021115686840312477,12.501659630166852,6.638,7.028,1,1,0,1,0,2,1,0.0009852626862985048,1.53,0.51,1.02,7.027014737313701,7.03,measured_success,wide_concentration,teacher,0
920001,299,monoprotic,medium,acid,single,1,0.03573151731728014,10.93368375880547,7.35,5.834,1,1,0,1,0,10,6,0.02967415923851746,10.420000000000002,5.95,4.470000000000001,5.863674159238517,5.86,measured_success,wide_concentration,teacher,0
920001,300,monoprotic,near,acid,single,1,0.01736573136450027,13.078173578074228,7.28,6.725,1,1,0,1,0,4,2,0.03065004080736955,2.5599999999999996,1.5899999999999999,0.97,6.755650040807369,6.76,measured_success,wide_concentration,teacher,0
920001,1,triprotic,near,base,separated,3,0.15377512876171892,12.183726542501722,8.298,8.754,0,0,0,0,0,50,0,0.14928780601834113,1.7600000000000011,0.0,1.7600000000000011,8.604712193981658,8.6,max_steps,wide_concentration,imitation,0
920001,2,triprotic,near,base,overlapping,3,0.07066812800958189,13.304656834805765,4.328,4.978,1,0,0,1,0,4,0,0.06447900397981421,5.76,0.0,5.76,4.9135209960201855,4.91,measured_success,wide_concentration,imitation,0
920001,3,monoprotic,medium,acid,single,1,0.038023391330838076,8.137315017261674,5.623,4.455,1,1,0,1,0,4,4,0.041579051883664064,6.34,3.9400000000000004,2.4,4.496579051883664,4.5,measured_success,wide_concentration,imitation,0
920001,4,monoprotic,medium,acid,single,1,0.027081276399298596,13.536221534126833,5.791,3.954,1,1,0,1,0,5,3,0.017320140211548374,9.57,5.68,3.8899999999999997,3.936679859788452,3.94,measured_success,wide_concentration,imitation,0
920001,5,monoprotic,medium,acid,single,1,0.04110935230892293,13.933882973040442,5.845,4.255,0,0,0,0,0,50,42,0.19874386991226967,26.449999999999978,13.519999999999987,12.92999999999999,4.45374386991227,4.45,max_steps,wide_concentration,imitation,0
920001,6,diprotic,medium,acid,separated,2,0.0974956374862108,13.084768188349827,3.562,2.263,1,0,0,1,0,8,0,0.0854085075463491,9.96,9.96,0.0,2.348408507546349,2.35,measured_success,wide_concentration,imitation,0
920001,7,diprotic,near,acid,separated,2,0.03787840971957645,15.755610085688245,4.139,3.47,1,1,0,1,0,1,0,0.017427657950384035,2.19,2.19,0.0,3.4874276579503842,3.49,measured_success,wide_concentration,imitation,0
920001,8,diprotic,medium,base,overlapping,2,0.10698525595673311,10.642951961548878,4.263,6.114,1,1,0,1,0,8,2,0.032734028185791963,18.06,0.33,17.73,6.081265971814208,6.08,measured_success,wide_concentration,imitation,0
920001,9,diprotic,medium,acid,separated,2,0.11409254613570942,14.87704464507133,3.314,1.601,0,0,0,1,1,1,0,0.10340845308735602,5.29,5.29,0.0,1.704408453087356,1.7,measured_success,wide_concentration,imitation,0
920001,10,monoprotic,near,base,single,1,0.19783564954606844,11.229655114136964,4.899,5.486,1,0,0,1,0,4,0,0.08943206992837371,5.07,0.0,5.07,5.396567930071626,5.4,measured_success,wide_concentration,imitation,0
920001,11,monoprotic,medium,base,single,1,0.01761805480269589,8.580129834664085,2.603,3.998,1,1,0,1,0,11,7,0.009741664621969015,8.650000000000002,3.8500000000000005,4.800000000000001,4.007741664621969,4.01,measured_success,wide_concentration,imitation,0
920001,12,triprotic,far,acid,separated,3,0.06966350060971402,9.627706223848548,7.273,5.161,1,0,0,1,0,2,0,0.0770183949938108,5.79,5.79,0.0,5.23801839499381,5.24,measured_success,wide_concentration,imitation,0
920001,13,monoprotic,medium,base,single,1,0.09264269873836435,14.511914460089177,3.88,5.195,1,1,0,1,0,5,0,0.04252664769639125,8.350000000000001,0.0,8.350000000000001,5.152473352303609,5.15,measured_success,wide_concentration,imitation,0
920001,14,diprotic,near,base,separated,2,0.016968109829724843,13.78329577172701,2.993,3.31,1,0,0,1,0,4,0,0.08092510882147907,0.36,0.0,0.36,3.229074891178521,3.23,measured_success,wide_concentration,imitation,0
920001,15,monoprotic,medium,acid,single,1,0.1349073406481797,9.58888758590029,4.452,3.424,1,0,0,1,0,12,8,0.0837128511763674,15.48,8.25,7.2299999999999995,3.5077128511763673,3.5100000000000002,measured_success,wide_concentration,imitation,0
920001,16,diprotic,near,base,overlapping,2,0.017187622052970735,14.289073184989629,5.123,5.343,1,0,0,1,0,9,0,0.08160421964285725,0.27,0.0,0.27,5.261395780357143,5.26,measured_success,wide_concentration,imitation,0
920001,17,triprotic,far,acid,separated,3,0.016765413033973546,8.171772704815256,5.644,2.969,1,1,0,1,0,4,2,0.02319020680879058,11.21,6.8500000000000005,4.36,2.9921902068087904,2.99,measured_success,wide_concentration,imitation,0
920001,18,triprotic,near,acid,separated,3,0.1793447241359331,11.842793063289466,6.444,6.039,0,0,0,0,0,50,0,0.270416163571884,1.500000000000001,1.500000000000001,0.0,6.309416163571884,6.3100000000000005,max_steps,wide_concentration,imitation,0
920001,19,monoprotic,near,acid,single,1,0.02142350332169964,15.378512418054289,7.856,7.524,1,0,0,1,0,14,0,0.09988667693976172,0.42000000000000015,0.42000000000000015,0.0,7.623886676939762,7.62,measured_success,wide_concentration,imitation,0
920001,20,triprotic,near,acid,separated,3,0.021658791356615144,10.08952135153126,4.364,3.897,1,1,0,1,0,4,2,0.026119116921404117,4.4,2.4899999999999998,1.9100000000000001,3.923119116921404,3.92,measured_success,wide_concentration,imitation,0
920001,21,monoprotic,far,acid,single,1,0.12352066114045432,11.281392184159998,7.32,5.115,1,1,0,1,0,2,2,0.04329499052224506,8.44,5.39,3.0500000000000003,5.158294990522245,5.16,measured_success,wide_concentration,imitation,0
920001,22,diprotic,medium,acid,separated,2,0.04951942722809977,15.77127186628083,4.641,3.713,1,0,0,1,0,3,2,0.05270179736893965,6.44,4.4,2.04,3.7657017973689397,3.77,measured_success,wide_concentration,imitation,0
920001,23,monoprotic,medium,acid,single,1,0.016391133501345165,12.600525278901781,5.666,4.555,1,0,0,1,0,11,7,0.05204351595364898,11.06,5.78,5.28,4.502956484046351,4.5,measured_success,wide_concentration,imitation,0
920001,24,diprotic,near,acid,separated,2,0.128095295461012,12.11712052942342,6.515,5.917,1,0,0,1,0,1,0,0.057373600856182705,2.48,2.48,0.0,5.9743736008561825,5.97,measured_success,wide_concentration,imitation,0
920001,25,triprotic,far,acid,separated,3,0.12639110596180916,9.68670373400488,5.528,3.273,1,1,0,1,0,6,0,0.04799067597115281,11.750000000000002,11.750000000000002,0.0,3.320990675971153,3.3200000000000003,measured_success,wide_concentration,imitation,0
920001,26,monoprotic,far,base,single,1,0.015313432204256171,11.192799886034084,7.301,10.174,1,0,0,1,0,10,7,0.0534355134776483,17.66,8.19,9.47,10.227435513477648,10.23,measured_success,wide_concentration,imitation,0
920001,27,monoprotic,medium,base,single,1,0.04082672650974073,11.7905719612611,6.496,7.834,1,1,0,1,0,5,3,0.025113972564955844,9.49,3.7800000000000002,5.71,7.8591139725649555,7.86,measured_success,wide_concentration,imitation,0
920001,28,diprotic,near,acid,separated,2,0.15511491116820664,12.32700818639153,2.236,1.749,1,0,0,1,0,2,0,0.06148085336684117,4.53,4.53,0.0,1.8104808533668413,1.81,measured_success,wide_concentration,imitation,0
920001,29,diprotic,medium,base,separated,2,0.03542410778291244,11.824074970030889,3.979,5.57,1,0,0,1,0,5,5,0.0641259317223124,8.05,2.27,5.78,5.634125931722313,5.63,measured_success,wide_concentration,imitation,0
920001,30,monoprotic,far,base,single,1,0.10018150389848432,13.77250057243356,2.411,4.562,1,1,0,1,0,9,5,0.035613309763676604,11.420000000000002,1.6300000000000001,9.790000000000001,4.597613309763677,4.6000000000000005,measured_success,wide_concentration,imitation,0
920001,31,monoprotic,near,acid,single,1,0.06076728746537875,13.403678158155733,5.765,5.368,1,0,0,1,0,39,0,0.09327594859170851,1.1700000000000008,1.1700000000000008,0.0,5.461275948591709,5.46,measured_success,wide_concentration,imitation,0
920001,32,monoprotic,medium,acid,single,1,0.11875654602524845,12.510242763371167,7.861,6.377,1,0,0,1,0,8,0,0.08747468934970914,9.16,9.16,0.0,6.464474689349709,6.46,measured_success,wide_concentration,imitation,0
920001,33,monoprotic,near,acid,single,1,0.015583036954896844,13.867370110529736,6.044,5.762,1,0,0,1,0,7,0,0.09716514211458094,0.21,0.21,0.0,5.8591651421145805,5.86,measured_success,wide_concentration,imitation,0
920001,34,monoprotic,near,acid,single,1,0.03327831214929082,12.341219032474708,6.786,6.106,1,1,0,1,0,7,5,0.01888367164439053,6.01,3.2,2.81,6.087116328355609,6.09,measured_success,wide_concentration,imitation,0
920001,35,monoprotic,medium,acid,single,1,0.1561535078214984,15.674453025586178,7.602,6.788,1,0,0,1,0,17,0,0.07276868567717187,9.849999999999994,9.849999999999994,0.0,6.860768685677172,6.86,measured_success,wide_concentration,imitation,0
920001,36,triprotic,far,base,separated,3,0.08859793206720736,10.09450482143295,6.553,9.96,1,0,0,1,0,8,7,0.062063390452973266,13.310000000000002,4.04,9.270000000000001,10.022063390452974,10.02,measured_success,wide_concentration,imitation,0
920001,37,triprotic,near,acid,separated,3,0.12555210110303253,14.725827858552627,3.263,3.055,1,0,0,1,0,12,0,0.0951916447773864,1.0799999999999998,1.0799999999999998,0.0,3.1501916447773866,3.15,measured_success,wide_concentration,imitation,0
920001,38,diprotic,medium,acid,separated,2,0.11043168852538335,11.587614169017584,3.341,1.869,1,1,0,1,0,1,1,0.020224478515247446,5.29,5.29,0.0,1.8487755214847525,1.85,measured_success,wide_concentration,imitation,0
920001,39,monoprotic,near,acid,single,1,0.16840112273692068,14.82819268049397,9.163,8.685,0,0,0,0,0,50,0,0.27928544429818736,1.500000000000001,1.500000000000001,0.0,8.964285444298188,8.96,max_steps,wide_concentration,imitation,0
920001,40,monoprotic,near,acid,single,1,0.05301698483409639,11.204676139437993,7.221,6.615,1,1,0,1,0,3,2,0.0293005820809622,3.98,2.94,1.04,6.644300582080962,6.640000000000001,measured_success,wide_concentration,imitation,0
920001,41,diprotic,near,acid,separated,2,0.05566666139584861,8.11617941169282,3.189,2.795,1,1,0,1,0,4,2,0.006148013447003109,4.289999999999999,2.4899999999999998,1.7999999999999998,2.801148013447003,2.8000000000000003,measured_success,wide_concentration,imitation,0
920001,42,monoprotic,near,acid,single,1,0.030363633865859444,15.50848676061554,2.675,2.214,1,1,0,1,0,2,1,0.016671262252298202,3.11,2.19,0.92,2.1973287377477018,2.2,measured_success,wide_concentration,imitation,0
920001,43,monoprotic,near,base,single,1,0.0762196215198156,11.27834129008533,2.289,2.565,1,1,0,1,0,3,0,0.046762129990970625,0.69,0.0,0.69,2.5182378700090293,2.52,measured_success,wide_concentration,imitation,0
920001,44,monoprotic,near,acid,single,1,0.021578471404381575,9.467595731499467,5.031,4.389,1,1,0,1,0,2,1,0.04243084654852414,3.61,2.19,1.42,4.346569153451476,4.3500000000000005,measured_success,wide_concentration,imitation,0
920001,45,monoprotic,medium,base,single,1,0.10353580474852454,12.217750128856064,2.684,4.236,1,0,0,1,0,5,1,0.0530991127124123,9.0,0.33,8.67,4.289099112712412,4.29,measured_success,wide_concentration,imitation,0
920001,46,diprotic,medium,base,separated,2,0.015389706963308398,11.916264203478043,4.533,5.689,1,1,0,1,0,9,5,0.03973662802105693,10.629999999999999,4.84,5.79,5.728736628021057,5.73,measured_success,wide_concentration,imitation,0
920001,47,monoprotic,near,base,single,1,0.04135013477720621,8.582793066008556,4.627,4.872,1,0,0,1,0,7,0,0.09443377412483045,0.21,0.0,0.21,4.777566225875169,4.78,measured_success,wide_concentration,imitation,0
920001,48,diprotic,medium,base,overlapping,2,0.01920098997938138,13.079065543096142,4.748,6.586,0,0,0,0,0,50,42,0.2565662309885983,20.27999999999998,9.98999999999999,10.28999999999999,6.329433769011402,6.33,max_steps,wide_concentration,imitation,0
920001,49,triprotic,medium,base,separated,3,0.16389682591653174,15.432047650861977,4.288,6.106,1,0,0,1,0,17,0,0.07371196763401144,24.67,0.0,24.67,6.032288032365988,6.03,measured_success,wide_concentration,imitation,0
920001,50,diprotic,medium,base,separated,2,0.05041714308177929,14.12038211170079,4.091,5.57,1,1,0,1,0,3,1,0.033387363955791116,7.08,0.0,7.08,5.603387363955791,5.6000000000000005,measured_success,wide_concentration,imitation,0
920001,51,monoprotic,medium,acid,single,1,0.0716769418360795,13.403643719284585,5.864,3.927,1,1,0,1,0,10,7,0.04059627233492735,11.079999999999998,7.8999999999999995,3.1799999999999997,3.8864037276650727,3.89,measured_success,wide_concentration,imitation,0
920001,52,monoprotic,far,base,single,1,0.20429912988765858,11.546826628116534,3.13,6.505,1,0,0,1,0,10,5,0.06357727877751795,24.61,2.13,22.48,6.568577278777518,6.57,measured_success,wide_concentration,imitation,0
920001,53,triprotic,medium,acid,separated,3,0.038904680467788354,15.981418114968573,2.872,2.104,1,1,0,1,0,2,1,0.02968870394998646,3.5500000000000003,2.97,0.58,2.0743112960500136,2.07,measured_success,wide_concentration,imitation,0
920001,54,monoprotic,medium,base,single,1,0.1419553362705447,13.230086771696353,5.686,7.447,1,0,0,1,0,6,2,0.0881840266357683,14.400000000000002,1.04,13.360000000000003,7.358815973364232,7.36,measured_success,wide_concentration,imitation,0
920001,55,monoprotic,far,acid,single,1,0.08576774842868154,10.171655888763212,6.614,4.347,0,0,0,0,0,50,46,0.13776471783067112,13.940000000000001,8.209999999999997,5.730000000000005,4.4847647178306715,4.48,max_steps,wide_concentration,imitation,0
920001,56,diprotic,far,base,separated,2,0.054725707171440444,8.077536818419265,3.408,5.708,1,1,0,1,0,9,5,0.03910023702039389,11.36,3.4899999999999998,7.87,5.747100237020394,5.75,measured_success,wide_concentration,imitation,0
920001,57,diprotic,medium,acid,separated,2,0.15379483269126637,12.717279569777853,3.301,1.941,1,1,0,1,0,3,1,0.0026562052298639838,8.34,8.34,0.0,1.938343794770136,1.94,measured_success,wide_concentration,imitation,0
920001,58,diprotic,near,acid,separated,2,0.07686146715978268,12.366649887196138,5.487,4.992,0,0,0,0,0,50,0,0.2168349708707913,1.500000000000001,1.500000000000001,0.0,5.208834970870791,5.21,max_steps,wide_concentration,imitation,0
920001,59,triprotic,near,acid,separated,3,0.07494860871462455,10.306826659146534,3.621,3.223,1,1,0,1,0,2,2,0.036216793731719044,2.84,2.19,0.65,3.259216793731719,3.2600000000000002,measured_success,wide_concentration,imitation,0
920001,60,triprotic,medium,base,separated,3,0.021795593948083832,15.015563740641952,7.15,8.919,1,1,0,1,0,15,11,0.03258594705844686,13.849999999999998,6.71,7.139999999999998,8.951585947058447,8.950000000000001,measured_success,wide_concentration,imitation,0
920001,61,diprotic,medium,base,separated,2,0.09276680065911395,11.044706471001188,7.171,8.698,1,0,0,1,0,12,8,0.0509282248276719,14.869999999999997,6.949999999999999,7.919999999999999,8.647071775172329,8.65,measured_success,wide_concentration,imitation,0
920001,62,diprotic,medium,acid,separated,2,0.08296016060424859,12.481041996417538,4.799,3.934,1,1,0,1,0,2,0,0.027655206110691388,4.800000000000001,4.800000000000001,0.0,3.9616552061106916,3.96,measured_success,wide_concentration,imitation,0
920001,63,triprotic,near,base,overlapping,3,0.02713350991921458,15.164882363806903,4.647,4.908,1,0,0,1,0,7,0,0.08627389646009131,0.21,0.0,0.21,4.821726103539909,4.82,measured_success,wide_concentration,imitation,0
920001,64,monoprotic,near,acid,single,1,0.12746636560914987,14.227260095465192,6.764,6.239,1,0,0,1,0,2,0,0.07047292242948355,3.1,3.1,0.0,6.309472922429483,6.3100000000000005,measured_success,wide_concentration,imitation,0
920001,65,monoprotic,medium,base,single,1,0.05165529040603765,14.825831127757834,2.84,4.12,1,0,0,1,0,2,1,0.07727364233582268,5.01,0.0,5.01,4.197273642335823,4.2,measured_success,wide_concentration,imitation,0
